pitch,roll,yaw,Ax,Ay,Az,timestamp
-0.8,-89.0,+0.7,-0.014,-1.001,+0.021,2017-08-21T13:45:12
-0.8,-89.0,+0.7,-0.013,-1.000,+0.021,2017-08-21T13:45:14
-0.8,-89.0,+0.5,-0.013,-1.001,+0.022,2017-08-21T13:45:16
-0.8,-89.0,+0.5,-0.013,-1.001,+0.020,2017-08-21T13:45:18
-0.8,-89.0,+0.7,-0.013,-1.000,+0.022,2017-08-21T13:45:20
-0.8,-89.1,+0.7,-0.013,-1.002,+0.020,2017-08-21T13:45:22
-0.8,-89.1,+0.9,-0.014,-1.003,+0.019,2017-08-21T13:45:24
-0.8,-89.0,+0.9,-0.013,-1.003,+0.021,2017-08-21T13:45:26
-0.8,-89.0,+0.8,-0.012,-1.002,+0.021,2017-08-21T13:45:28
-0.8,-89.0,+0.5,-0.014,-0.999,+0.021,2017-08-21T13:45:30
-0.8,-89.0,+0.4,-0.014,-1.002,+0.021,2017-08-21T13:45:32
-0.8,-89.0,+0.2,-0.014,-1.000,+0.021,2017-08-21T13:45:34
-0.8,-89.0,+0.0,-0.015,-1.003,+0.020,2017-08-21T13:45:36
-0.8,-89.0,-0.2,-0.014,-1.002,+0.021,2017-08-21T13:45:38
-0.8,-89.0,-0.4,-0.015,-1.000,+0.022,2017-08-21T13:45:40
-0.8,-89.0,-0.4,-0.014,-1.000,+0.021,2017-08-21T13:45:43
-0.8,-89.0,-0.4,-0.014,-1.002,+0.022,2017-08-21T13:45:45
-0.8,-89.0,-0.4,-0.013,-1.000,+0.023,2017-08-21T13:45:47
-0.8,-88.9,-0.4,-0.014,-1.002,+0.021,2017-08-21T13:45:49
-0.8,-88.9,-0.4,-0.015,-1.000,+0.022,2017-08-21T13:45:51
-0.8,-88.9,-0.3,-0.014,-1.001,+0.023,2017-08-21T13:45:53
-0.8,-89.0,-0.3,-0.015,-1.000,+0.022,2017-08-21T13:45:55
-0.8,-89.0,-0.3,-0.014,-1.002,+0.021,2017-08-21T13:45:57
-0.8,-89.0,-0.2,-0.014,-1.001,+0.021,2017-08-21T13:45:59
-0.8,-89.0,-0.1,-0.014,-1.001,+0.021,2017-08-21T13:46:01
-0.8,-89.0,-0.1,-0.014,-1.001,+0.022,2017-08-21T13:46:03
-0.8,-89.0,-0.1,-0.015,-1.002,+0.021,2017-08-21T13:46:05
-0.8,-89.0,-0.1,-0.014,-1.002,+0.020,2017-08-21T13:46:07
-0.8,-89.0,-0.2,-0.014,-1.001,+0.021,2017-08-21T13:46:09
-0.8,-89.0,-0.3,-0.014,-1.002,+0.020,2017-08-21T13:46:11
-0.8,-89.0,-0.3,-0.014,-1.001,+0.021,2017-08-21T13:46:13
-0.9,-89.1,-0.3,-0.014,-1.000,+0.021,2017-08-21T13:46:15
-0.8,-89.0,-0.5,-0.014,-1.001,+0.020,2017-08-21T13:46:17
-0.9,-89.0,-0.5,-0.014,-1.001,+0.021,2017-08-21T13:46:19
-0.9,-89.0,-0.6,-0.014,-1.000,+0.021,2017-08-21T13:46:21
-0.9,-89.0,-0.4,-0.015,-1.000,+0.022,2017-08-21T13:46:23
-0.8,-89.0,-0.2,-0.015,-1.001,+0.021,2017-08-21T13:46:25
-0.9,-89.0,-0.0,-0.014,-1.002,+0.022,2017-08-21T13:46:27
-0.9,-89.0,+0.1,-0.014,-1.002,+0.020,2017-08-21T13:46:30
-0.8,-89.0,+0.1,-0.015,-1.001,+0.021,2017-08-21T13:46:32
-0.8,-89.0,+0.0,-0.014,-1.002,+0.021,2017-08-21T13:46:34
-0.8,-89.0,+0.0,-0.016,-1.001,+0.021,2017-08-21T13:46:36
-0.9,-89.0,+0.2,-0.014,-1.000,+0.022,2017-08-21T13:46:38
-0.9,-89.0,+0.3,-0.015,-1.001,+0.023,2017-08-21T13:46:40
-0.9,-89.0,+0.3,-0.014,-1.001,+0.022,2017-08-21T13:46:42
-0.9,-89.0,+0.4,-0.014,-1.000,+0.021,2017-08-21T13:46:44
-0.8,-89.0,+0.5,-0.015,-1.000,+0.022,2017-08-21T13:46:46
-0.8,-89.0,+0.5,-0.016,-1.000,+0.021,2017-08-21T13:46:48
-0.9,-89.0,+0.6,-0.016,-1.001,+0.021,2017-08-21T13:46:50
-0.9,-89.1,+0.6,-0.016,-1.002,+0.020,2017-08-21T13:46:52
-0.9,-89.0,+0.5,-0.015,-1.002,+0.019,2017-08-21T13:46:54
-0.9,-89.0,+0.5,-0.016,-1.001,+0.020,2017-08-21T13:46:56
-0.9,-89.0,+0.5,-0.016,-1.000,+0.021,2017-08-21T13:46:58
-0.9,-89.0,+0.4,-0.015,-1.000,+0.020,2017-08-21T13:47:00
-0.9,-89.0,+0.3,-0.015,-1.002,+0.021,2017-08-21T13:47:02
-0.9,-89.0,+0.3,-0.016,-1.001,+0.021,2017-08-21T13:47:04
-0.9,-89.0,+0.2,-0.017,-1.001,+0.021,2017-08-21T13:47:06
-0.8,-89.0,+0.3,-0.015,-1.000,+0.021,2017-08-21T13:47:08
-0.8,-89.0,+0.3,-0.015,-1.001,+0.021,2017-08-21T13:47:10
-0.9,-89.0,+0.3,-0.016,-1.000,+0.022,2017-08-21T13:47:12
-0.9,-89.0,+0.3,-0.016,-1.002,+0.022,2017-08-21T13:47:15
-0.9,-89.0,+0.3,-0.015,-1.002,+0.020,2017-08-21T13:47:17
-0.9,-89.0,+0.2,-0.017,-1.001,+0.021,2017-08-21T13:47:19
-0.9,-89.0,+0.2,-0.014,-1.000,+0.022,2017-08-21T13:47:21
-0.9,-89.0,+0.1,-0.017,-1.001,+0.022,2017-08-21T13:47:23
-0.9,-89.0,+0.1,-0.015,-1.001,+0.022,2017-08-21T13:47:25
-0.9,-88.9,+0.1,-0.016,-1.002,+0.021,2017-08-21T13:47:27
-0.9,-89.0,+0.2,-0.015,-1.001,+0.021,2017-08-21T13:47:29
-0.9,-89.0,+0.2,-0.016,-1.001,+0.021,2017-08-21T13:47:31
-0.9,-88.9,+0.3,-0.016,-1.002,+0.024,2017-08-21T13:47:33
-0.9,-88.9,+0.3,-0.015,-1.000,+0.022,2017-08-21T13:47:35
-1.0,-88.9,+0.4,-0.016,-0.999,+0.022,2017-08-21T13:47:37
-1.0,-89.0,+0.6,-0.017,-1.000,+0.022,2017-08-21T13:47:39
-1.0,-89.0,+0.7,-0.016,-1.001,+0.020,2017-08-21T13:47:41
-1.0,-89.0,+0.7,-0.016,-1.000,+0.021,2017-08-21T13:47:43
-1.0,-89.0,+0.8,-0.015,-1.000,+0.022,2017-08-21T13:47:45
-1.0,-89.0,+0.7,-0.016,-1.001,+0.022,2017-08-21T13:47:47
-0.9,-89.0,+0.7,-0.017,-1.001,+0.020,2017-08-21T13:47:49
-1.0,-89.0,+0.6,-0.016,-1.002,+0.020,2017-08-21T13:47:51
-1.0,-88.9,+0.5,-0.016,-1.001,+0.021,2017-08-21T13:47:53
-0.9,-88.9,+0.3,-0.016,-1.002,+0.022,2017-08-21T13:47:55
-1.0,-88.9,+0.3,-0.017,-1.002,+0.021,2017-08-21T13:47:57
-0.9,-89.0,+0.3,-0.016,-1.002,+0.020,2017-08-21T13:47:59
-1.0,-89.0,+0.2,-0.016,-1.002,+0.021,2017-08-21T13:48:02
-0.9,-89.0,+0.3,-0.017,-1.000,+0.022,2017-08-21T13:48:04
-1.0,-88.9,+0.3,-0.017,-1.000,+0.023,2017-08-21T13:48:06
-0.9,-89.0,+0.3,-0.017,-1.001,+0.022,2017-08-21T13:48:08
-0.9,-89.0,+0.4,-0.016,-1.001,+0.022,2017-08-21T13:48:10
-0.9,-88.9,+0.4,-0.016,-1.001,+0.021,2017-08-21T13:48:12
-0.9,-89.0,+0.3,-0.017,-1.001,+0.022,2017-08-21T13:48:14
-0.9,-89.0,+0.4,-0.016,-1.001,+0.022,2017-08-21T13:48:16
-0.9,-88.9,+0.5,-0.018,-1.002,+0.021,2017-08-21T13:48:18
-0.9,-89.0,+0.6,-0.017,-1.001,+0.022,2017-08-21T13:48:20
-0.9,-88.9,+0.7,-0.016,-1.000,+0.022,2017-08-21T13:48:22
-0.9,-88.9,+0.6,-0.018,-1.001,+0.020,2017-08-21T13:48:24
-0.9,-89.0,+0.5,-0.017,-1.002,+0.020,2017-08-21T13:48:26
-0.9,-89.0,+0.6,-0.016,-1.003,+0.021,2017-08-21T13:48:28
-0.9,-89.0,+0.7,-0.017,-1.002,+0.020,2017-08-21T13:48:30
-0.9,-89.0,+0.6,-0.016,-1.000,+0.021,2017-08-21T13:48:32
-0.9,-89.0,+0.6,-0.016,-1.000,+0.021,2017-08-21T13:48:34
-0.9,-89.0,+0.5,-0.017,-1.001,+0.021,2017-08-21T13:48:36
-1.0,-89.0,+0.5,-0.018,-1.001,+0.021,2017-08-21T13:48:38
-1.0,-89.0,+0.6,-0.017,-1.001,+0.022,2017-08-21T13:48:40
-1.0,-89.0,+0.6,-0.018,-0.999,+0.021,2017-08-21T13:48:42
-1.0,-88.9,+0.6,-0.018,-1.001,+0.020,2017-08-21T13:48:44
-1.0,-88.9,+0.6,-0.018,-1.001,+0.022,2017-08-21T13:48:46
-1.0,-88.9,+0.6,-0.018,-1.001,+0.022,2017-08-21T13:48:49
-1.0,-88.9,+0.6,-0.017,-1.001,+0.022,2017-08-21T13:48:51
-1.0,-88.9,+0.6,-0.019,-1.001,+0.021,2017-08-21T13:48:53
-1.0,-88.9,+0.6,-0.017,-1.001,+0.022,2017-08-21T13:48:55
-1.0,-88.9,+0.6,-0.017,-1.001,+0.022,2017-08-21T13:48:57
-1.0,-89.0,+0.6,-0.016,-1.000,+0.023,2017-08-21T13:48:59
-1.0,-88.9,+0.7,-0.018,-1.000,+0.021,2017-08-21T13:49:01
-1.0,-88.9,+0.9,-0.018,-1.001,+0.021,2017-08-21T13:49:03
-1.0,-88.9,+1.0,-0.017,-1.000,+0.022,2017-08-21T13:49:05
-1.0,-88.9,+1.0,-0.018,-1.000,+0.022,2017-08-21T13:49:07
-1.0,-88.9,+1.0,-0.019,-1.002,+0.022,2017-08-21T13:49:09
-1.0,-88.9,+1.1,-0.018,-1.000,+0.022,2017-08-21T13:49:11
-1.0,-88.9,+1.1,-0.019,-1.000,+0.022,2017-08-21T13:49:13
-1.0,-88.9,+1.1,-0.017,-1.000,+0.021,2017-08-21T13:49:15
-1.0,-88.9,+1.1,-0.017,-1.001,+0.022,2017-08-21T13:49:17
-1.0,-88.9,+1.0,-0.019,-1.000,+0.020,2017-08-21T13:49:19
-1.0,-88.9,+1.0,-0.017,-1.000,+0.021,2017-08-21T13:49:21
-1.0,-88.9,+1.0,-0.019,-1.000,+0.021,2017-08-21T13:49:23
-1.0,-88.9,+1.1,-0.019,-1.001,+0.022,2017-08-21T13:49:25
-1.0,-88.9,+1.0,-0.017,-1.002,+0.022,2017-08-21T13:49:28
-1.1,-88.9,+1.0,-0.018,-1.001,+0.022,2017-08-21T13:49:30
-1.0,-89.0,+1.1,-0.018,-1.001,+0.022,2017-08-21T13:49:32
-1.0,-89.0,+1.1,-0.018,-1.002,+0.021,2017-08-21T13:49:34
-1.0,-89.0,+1.1,-0.018,-1.001,+0.022,2017-08-21T13:49:36
-1.0,-89.0,+1.3,-0.018,-1.002,+0.021,2017-08-21T13:49:38
-1.0,-89.0,+1.3,-0.019,-1.002,+0.021,2017-08-21T13:49:40
-1.0,-88.9,+1.5,-0.019,-1.001,+0.022,2017-08-21T13:49:42
-1.1,-89.0,+1.6,-0.019,-1.000,+0.021,2017-08-21T13:49:44
-1.0,-89.0,+1.6,-0.019,-1.002,+0.022,2017-08-21T13:49:46
-1.0,-89.0,+1.7,-0.018,-1.001,+0.022,2017-08-21T13:49:48
-1.1,-89.0,+1.7,-0.019,-1.000,+0.020,2017-08-21T13:49:50
-1.1,-89.0,+1.6,-0.020,-1.000,+0.021,2017-08-21T13:49:52
-1.1,-89.0,+1.5,-0.018,-0.999,+0.022,2017-08-21T13:49:54
-1.1,-89.0,+1.4,-0.019,-1.000,+0.021,2017-08-21T13:49:56
-1.0,-89.0,+1.3,-0.020,-1.002,+0.020,2017-08-21T13:49:58
-1.0,-89.0,+1.4,-0.019,-1.002,+0.021,2017-08-21T13:50:00
-1.0,-89.0,+1.4,-0.019,-1.000,+0.022,2017-08-21T13:50:02
-1.1,-89.0,+1.3,-0.018,-1.000,+0.021,2017-08-21T13:50:04
-1.1,-88.9,+1.3,-0.018,-1.000,+0.022,2017-08-21T13:50:06
-1.1,-88.9,+1.4,-0.020,-1.001,+0.022,2017-08-21T13:50:08
-1.0,-89.0,+1.4,-0.019,-1.001,+0.023,2017-08-21T13:50:10
-1.0,-89.0,+1.5,-0.019,-1.001,+0.022,2017-08-21T13:50:12
-1.0,-89.0,+1.5,-0.017,-1.001,+0.022,2017-08-21T13:50:15
-1.0,-89.0,+1.4,-0.020,-1.001,+0.022,2017-08-21T13:50:17
-1.0,-89.0,+1.5,-0.018,-1.001,+0.022,2017-08-21T13:50:19
-1.0,-89.0,+1.5,-0.019,-1.001,+0.022,2017-08-21T13:50:21
-1.0,-89.0,+1.4,-0.021,-1.000,+0.022,2017-08-21T13:50:23
-1.0,-89.0,+1.3,-0.019,-0.999,+0.022,2017-08-21T13:50:25
-1.0,-88.9,+1.3,-0.019,-1.000,+0.023,2017-08-21T13:50:27
-1.1,-89.0,+1.3,-0.019,-1.000,+0.021,2017-08-21T13:50:29
-1.1,-89.0,+1.4,-0.020,-1.001,+0.021,2017-08-21T13:50:31
-1.1,-89.0,+1.4,-0.021,-1.001,+0.021,2017-08-21T13:50:33
-1.1,-89.0,+1.3,-0.020,-1.001,+0.022,2017-08-21T13:50:35
-1.1,-89.0,+1.3,-0.019,-1.001,+0.022,2017-08-21T13:50:37
-1.1,-88.9,+1.2,-0.020,-1.001,+0.022,2017-08-21T13:50:39
-1.1,-89.0,+1.1,-0.019,-1.001,+0.022,2017-08-21T13:50:41
-1.1,-89.0,+1.3,-0.019,-1.002,+0.021,2017-08-21T13:50:43
-1.1,-89.0,+1.4,-0.020,-1.000,+0.022,2017-08-21T13:50:45
-1.1,-89.0,+1.4,-0.021,-1.000,+0.022,2017-08-21T13:50:47
-1.1,-89.0,+1.5,-0.019,-1.000,+0.022,2017-08-21T13:50:49
-1.1,-89.0,+1.7,-0.020,-1.002,+0.021,2017-08-21T13:50:51
-1.1,-89.0,+1.7,-0.021,-1.002,+0.021,2017-08-21T13:50:53
-1.1,-89.0,+1.8,-0.020,-1.001,+0.021,2017-08-21T13:50:55
-1.1,-89.0,+1.8,-0.021,-1.000,+0.021,2017-08-21T13:50:57
-1.1,-89.0,+1.7,-0.021,-1.000,+0.022,2017-08-21T13:50:59
-1.1,-89.0,+1.6,-0.020,-0.999,+0.022,2017-08-21T13:51:02
-1.1,-89.0,+1.5,-0.021,-1.001,+0.021,2017-08-21T13:51:04
-1.1,-89.0,+1.4,-0.019,-1.002,+0.021,2017-08-21T13:51:06
-1.2,-89.0,+1.5,-0.020,-1.001,+0.021,2017-08-21T13:51:08
-1.1,-89.0,+1.6,-0.021,-1.002,+0.021,2017-08-21T13:51:10
-1.1,-89.0,+1.6,-0.021,-1.001,+0.022,2017-08-21T13:51:12
-1.1,-88.9,+1.5,-0.021,-1.001,+0.021,2017-08-21T13:51:14
-1.1,-89.0,+1.5,-0.021,-1.001,+0.020,2017-08-21T13:51:16
-1.1,-88.9,+1.4,-0.020,-1.000,+0.020,2017-08-21T13:51:18
-1.1,-89.0,+1.4,-0.021,-0.999,+0.022,2017-08-21T13:51:20
-1.1,-89.0,+1.3,-0.021,-1.000,+0.021,2017-08-21T13:51:22
-1.1,-89.0,+1.3,-0.021,-1.002,+0.021,2017-08-21T13:51:24
-1.1,-89.0,+1.4,-0.021,-1.002,+0.021,2017-08-21T13:51:26
-1.1,-89.0,+1.4,-0.021,-1.001,+0.021,2017-08-21T13:51:28
-1.1,-89.0,+1.3,-0.022,-1.000,+0.022,2017-08-21T13:51:30
-1.1,-89.0,+1.3,-0.021,-1.002,+0.020,2017-08-21T13:51:32
-1.1,-89.0,+1.3,-0.022,-1.001,+0.021,2017-08-21T13:51:34
-1.1,-89.0,+1.2,-0.021,-1.002,+0.021,2017-08-21T13:51:36
-1.1,-89.0,+1.3,-0.021,-1.000,+0.022,2017-08-21T13:51:38
-1.1,-89.0,+1.4,-0.020,-0.999,+0.022,2017-08-21T13:51:40
-1.1,-89.0,+1.4,-0.022,-1.002,+0.023,2017-08-21T13:51:42
-1.2,-89.0,+1.4,-0.021,-1.002,+0.022,2017-08-21T13:51:44
-1.2,-89.0,+1.3,-0.021,-1.000,+0.021,2017-08-21T13:51:46
-1.2,-89.0,+1.3,-0.020,-1.001,+0.020,2017-08-21T13:51:49
-1.2,-89.0,+1.4,-0.020,-1.000,+0.019,2017-08-21T13:51:51
-1.1,-89.0,+1.5,-0.021,-1.001,+0.020,2017-08-21T13:51:53
-1.1,-89.0,+1.5,-0.021,-1.001,+0.021,2017-08-21T13:51:55
-1.1,-89.0,+1.4,-0.021,-1.000,+0.022,2017-08-21T13:51:57
-1.2,-89.0,+1.5,-0.020,-1.000,+0.022,2017-08-21T13:51:59
-1.2,-89.0,+1.4,-0.021,-1.001,+0.021,2017-08-21T13:52:01
-1.2,-89.0,+1.2,-0.022,-1.001,+0.021,2017-08-21T13:52:03
-1.2,-89.0,+1.2,-0.022,-1.002,+0.020,2017-08-21T13:52:05
-1.2,-89.0,+1.3,-0.021,-1.002,+0.020,2017-08-21T13:52:07
-1.2,-89.0,+1.2,-0.022,-1.001,+0.020,2017-08-21T13:52:09
-1.2,-89.0,+1.3,-0.021,-1.000,+0.021,2017-08-21T13:52:11
-1.2,-89.0,+1.3,-0.021,-1.001,+0.020,2017-08-21T13:52:13
-1.2,-89.0,+1.2,-0.021,-1.001,+0.022,2017-08-21T13:52:15
-1.2,-89.0,+1.4,-0.022,-1.001,+0.021,2017-08-21T13:52:17
-1.2,-89.0,+1.4,-0.021,-1.000,+0.022,2017-08-21T13:52:19
-1.2,-89.0,+1.4,-0.021,-1.000,+0.021,2017-08-21T13:52:21
-1.2,-89.0,+1.6,-0.022,-1.002,+0.021,2017-08-21T13:52:23
-1.2,-89.0,+1.7,-0.022,-1.002,+0.020,2017-08-21T13:52:25
-1.2,-89.0,+1.7,-0.022,-1.001,+0.021,2017-08-21T13:52:27
-1.2,-89.0,+1.8,-0.020,-1.001,+0.019,2017-08-21T13:52:29
-1.3,-89.0,+1.9,-0.023,-1.001,+0.020,2017-08-21T13:52:31
-1.3,-89.0,+1.7,-0.023,-1.001,+0.021,2017-08-21T13:52:33
-1.2,-89.0,+1.6,-0.021,-1.000,+0.021,2017-08-21T13:52:36
-1.2,-88.9,+1.6,-0.022,-1.001,+0.021,2017-08-21T13:52:38
-1.2,-89.0,+1.6,-0.022,-1.001,+0.020,2017-08-21T13:52:40
-1.2,-89.0,+1.5,-0.022,-1.001,+0.022,2017-08-21T13:52:42
-1.3,-89.0,+1.4,-0.022,-1.000,+0.020,2017-08-21T13:52:44
-1.3,-89.0,+1.3,-0.022,-1.001,+0.019,2017-08-21T13:52:46
-1.3,-89.0,+1.3,-0.022,-1.003,+0.021,2017-08-21T13:52:48
-1.3,-89.0,+1.3,-0.022,-1.001,+0.021,2017-08-21T13:52:50
-1.3,-89.0,+1.3,-0.023,-1.001,+0.021,2017-08-21T13:52:52
-1.3,-89.0,+1.4,-0.023,-1.001,+0.021,2017-08-21T13:52:54
-1.3,-89.0,+1.4,-0.022,-1.002,+0.020,2017-08-21T13:52:56
-1.3,-89.0,+1.3,-0.022,-1.002,+0.021,2017-08-21T13:52:58
-1.3,-89.0,+1.3,-0.022,-1.000,+0.021,2017-08-21T13:53:00
-1.3,-88.9,+1.4,-0.024,-0.999,+0.021,2017-08-21T13:53:02
-1.3,-88.9,+1.4,-0.022,-0.999,+0.021,2017-08-21T13:53:04
-1.3,-88.9,+1.6,-0.022,-0.999,+0.022,2017-08-21T13:53:06
-1.3,-89.0,+1.7,-0.021,-1.000,+0.021,2017-08-21T13:53:08
-1.3,-88.9,+1.7,-0.023,-1.003,+0.020,2017-08-21T13:53:10
-1.3,-89.0,+1.8,-0.022,-1.000,+0.020,2017-08-21T13:53:12
-1.3,-89.0,+1.7,-0.024,-1.000,+0.021,2017-08-21T13:53:14
-1.3,-89.0,+1.7,-0.022,-1.000,+0.021,2017-08-21T13:53:16
-1.3,-89.0,+1.6,-0.023,-1.002,+0.021,2017-08-21T13:53:18
-1.3,-89.0,+1.7,-0.023,-1.001,+0.021,2017-08-21T13:53:20
-1.3,-89.0,+1.6,-0.023,-1.002,+0.020,2017-08-21T13:53:23
-1.3,-89.0,+1.5,-0.023,-1.001,+0.021,2017-08-21T13:53:25
-1.3,-89.0,+1.4,-0.022,-1.000,+0.019,2017-08-21T13:53:27
-1.3,-89.0,+1.3,-0.023,-1.000,+0.022,2017-08-21T13:53:29
-1.3,-89.0,+1.3,-0.023,-1.001,+0.021,2017-08-21T13:53:31
-1.3,-89.0,+1.3,-0.024,-1.001,+0.020,2017-08-21T13:53:33
-1.3,-89.0,+1.3,-0.022,-1.001,+0.022,2017-08-21T13:53:35
-1.3,-89.0,+1.4,-0.023,-1.000,+0.023,2017-08-21T13:53:37
-1.3,-89.0,+1.4,-0.022,-1.002,+0.024,2017-08-21T13:53:39
-1.3,-89.0,+1.4,-0.024,-1.001,+0.022,2017-08-21T13:53:41
-1.3,-88.9,+1.5,-0.023,-1.001,+0.022,2017-08-21T13:53:43
-1.3,-88.9,+1.5,-0.024,-1.002,+0.020,2017-08-21T13:53:45
-1.3,-88.9,+1.5,-0.024,-1.000,+0.021,2017-08-21T13:53:47
-1.3,-88.9,+1.5,-0.023,-1.000,+0.021,2017-08-21T13:53:49
-1.3,-88.9,+1.5,-0.023,-1.001,+0.021,2017-08-21T13:53:51
-1.3,-88.9,+1.4,-0.023,-1.002,+0.020,2017-08-21T13:53:53
-1.4,-89.0,+1.4,-0.023,-1.000,+0.021,2017-08-21T13:53:55
-1.4,-89.0,+1.4,-0.023,-1.000,+0.021,2017-08-21T13:53:57
-1.4,-89.0,+1.4,-0.024,-1.000,+0.022,2017-08-21T13:53:59
-1.3,-89.0,+1.4,-0.023,-1.001,+0.021,2017-08-21T13:54:01
-1.3,-89.0,+1.4,-0.023,-1.002,+0.020,2017-08-21T13:54:03
-1.4,-88.9,+1.4,-0.022,-1.000,+0.021,2017-08-21T13:54:05
-1.4,-88.9,+1.4,-0.024,-1.000,+0.021,2017-08-21T13:54:07
-1.4,-88.9,+1.4,-0.023,-1.002,+0.021,2017-08-21T13:54:10
-1.4,-88.9,+1.4,-0.024,-0.998,+0.022,2017-08-21T13:54:12
-1.4,-89.0,+1.5,-0.024,-1.000,+0.021,2017-08-21T13:54:14
-1.5,-89.0,+1.6,-0.024,-1.001,+0.022,2017-08-21T13:54:16
-1.4,-89.0,+1.5,-0.024,-1.001,+0.021,2017-08-21T13:54:18
-1.4,-88.9,+1.6,-0.023,-1.000,+0.021,2017-08-21T13:54:20
-1.4,-89.0,+1.7,-0.024,-1.001,+0.021,2017-08-21T13:54:22
-1.5,-89.0,+1.8,-0.023,-1.001,+0.021,2017-08-21T13:54:24
-1.5,-88.9,+1.9,-0.023,-1.001,+0.020,2017-08-21T13:54:26
-1.4,-89.0,+2.0,-0.024,-0.999,+0.023,2017-08-21T13:54:28
-1.4,-89.0,+1.9,-0.023,-1.000,+0.021,2017-08-21T13:54:30
-1.4,-89.0,+1.9,-0.024,-1.001,+0.020,2017-08-21T13:54:32
-1.4,-89.0,+1.8,-0.024,-1.001,+0.020,2017-08-21T13:54:34
-1.4,-89.1,+1.7,-0.024,-1.001,+0.020,2017-08-21T13:54:36
-1.3,-89.0,+1.8,-0.023,-1.002,+0.020,2017-08-21T13:54:38
-1.4,-89.0,+1.7,-0.025,-1.000,+0.021,2017-08-21T13:54:40
-1.4,-89.0,+1.7,-0.024,-1.001,+0.021,2017-08-21T13:54:42
-1.4,-89.0,+1.7,-0.023,-1.000,+0.023,2017-08-21T13:54:44
-1.4,-89.0,+1.7,-0.024,-1.001,+0.022,2017-08-21T13:54:46
-1.4,-89.0,+1.7,-0.024,-1.000,+0.021,2017-08-21T13:54:48
-1.4,-89.0,+1.8,-0.025,-1.001,+0.020,2017-08-21T13:54:50
-1.3,-89.0,+1.7,-0.023,-1.000,+0.019,2017-08-21T13:54:52
-1.3,-89.0,+1.6,-0.023,-1.001,+0.022,2017-08-21T13:54:54
-1.3,-89.0,+1.6,-0.022,-1.000,+0.021,2017-08-21T13:54:57
-1.4,-89.0,+1.4,-0.023,-0.999,+0.022,2017-08-21T13:54:59
-1.4,-89.0,+1.3,-0.023,-1.000,+0.020,2017-08-21T13:55:01
-1.4,-89.0,+1.4,-0.023,-1.001,+0.021,2017-08-21T13:55:03
-1.3,-89.0,+1.4,-0.022,-1.000,+0.022,2017-08-21T13:55:05
-1.4,-89.0,+1.3,-0.023,-1.001,+0.021,2017-08-21T13:55:07
-1.4,-89.0,+1.4,-0.024,-1.001,+0.022,2017-08-21T13:55:09
-1.3,-89.0,+1.6,-0.024,-1.000,+0.021,2017-08-21T13:55:11
-1.4,-89.0,+1.7,-0.023,-1.000,+0.020,2017-08-21T13:55:13
-1.4,-89.0,+1.8,-0.024,-1.001,+0.020,2017-08-21T13:55:15
-1.3,-89.0,+1.9,-0.025,-1.001,+0.023,2017-08-21T13:55:17
-1.3,-89.0,+1.9,-0.024,-1.001,+0.021,2017-08-21T13:55:19
-1.3,-89.0,+1.9,-0.023,-1.000,+0.020,2017-08-21T13:55:21
-1.3,-89.0,+2.0,-0.024,-1.002,+0.020,2017-08-21T13:55:23
-1.4,-89.0,+1.9,-0.023,-1.001,+0.021,2017-08-21T13:55:25
-1.4,-89.0,+1.9,-0.025,-1.000,+0.023,2017-08-21T13:55:27
-1.4,-89.0,+1.9,-0.023,-1.000,+0.021,2017-08-21T13:55:29
-1.3,-89.0,+1.8,-0.023,-1.000,+0.021,2017-08-21T13:55:31
-1.3,-89.0,+1.7,-0.022,-1.001,+0.020,2017-08-21T13:55:33
-1.4,-89.0,+1.6,-0.022,-1.001,+0.021,2017-08-21T13:55:35
-1.3,-89.0,+1.3,-0.022,-1.002,+0.020,2017-08-21T13:55:37
-1.3,-89.0,+1.2,-0.023,-1.001,+0.020,2017-08-21T13:55:39
-1.3,-89.0,+1.1,-0.022,-1.001,+0.022,2017-08-21T13:55:41
-1.3,-89.0,+1.0,-0.023,-1.000,+0.020,2017-08-21T13:55:44
-1.3,-89.0,+1.0,-0.023,-1.002,+0.022,2017-08-21T13:55:46
-1.3,-89.0,+1.0,-0.023,-1.002,+0.020,2017-08-21T13:55:48
-1.3,-89.0,+1.0,-0.023,-1.001,+0.020,2017-08-21T13:55:50
-1.3,-89.0,+1.0,-0.023,-1.001,+0.021,2017-08-21T13:55:52
-1.3,-89.0,+1.1,-0.023,-1.001,+0.019,2017-08-21T13:55:54
-1.3,-89.0,+1.0,-0.022,-1.001,+0.020,2017-08-21T13:55:56
-1.3,-89.0,+1.0,-0.023,-1.001,+0.021,2017-08-21T13:55:58
-1.4,-88.9,+1.0,-0.021,-1.001,+0.021,2017-08-21T13:56:00
-1.4,-89.0,+1.0,-0.022,-1.000,+0.020,2017-08-21T13:56:02
-1.4,-89.0,+0.9,-0.023,-1.000,+0.021,2017-08-21T13:56:04
-1.3,-88.9,+1.0,-0.023,-1.000,+0.020,2017-08-21T13:56:06
-1.3,-88.9,+0.9,-0.022,-1.000,+0.021,2017-08-21T13:56:08
-1.3,-89.0,+1.0,-0.022,-1.002,+0.021,2017-08-21T13:56:10
-1.3,-89.0,+1.1,-0.022,-1.002,+0.021,2017-08-21T13:56:12
